Name,Type,Tone,Syllab,Jitter,Shimmer,HNR,MFCC-1,MFCC-2,MFCC-3,MFCC-4,MFCC-5,MFCC-6,MFCC-7,MFCC-8,MFCC-9,MFCC-10,MFCC-11,MFCC-12,MFCC-13
1887-a_l,hyperfunctional,l,a,0.5809657569712156,0.054720813962562086,19.91230904698553,316.33982468193364,45.40667579782834,190.86037468435904,102.04825765801702,78.8560681208129,-94.08930045972049,-99.5266829867774,20.78843348078368,-15.260121831532604,-9.50242210957476,-19.222650970888616,-18.910216100338165,-34.4225716034576
2363-i_n,hyperfunctional,n,i,0.20834288564122663,0.007522715305058532,32.07991489390479,320.3550121326932,39.3581275759357,174.79976064878275,115.77959340885486,74.82724696936839,-92.0216397814396,-88.07093251177929,11.379429935249522,-10.437520270602866,-27.680012192505522,-19.527490518569525,-11.551178192119266,-30.494647590995115
1990-i_n,hyperfunctional,n,i,0.7577834819518031,0.03921999194117562,26.530860313417246,341.5199594111792,33.76578837305151,172.03449627060698,121.86865972780271,76.77294140760198,-99.42020345869994,-93.39266787573484,22.953045852760752,-14.631085095157927,-19.207145804764064,-15.311360609140683,-23.062134665842336,-27.203169917277666
2107-i_h,hyperfunctional,h,i,0.4482547706003734,0.015956309401420243,28.203974255385905,342.56451147225374,17.393881797257638,184.87722548886688,122.23860642449539,79.9532391817898,-97.67247477085478,-94.96923940169219,25.694609553226027,-24.07980157183445,-17.425790237012706,-14.722962031032576,-17.070440133233085,-25.88655872662419
106-u_l,hyperfunctional,l,u,0.6833585941169139,0.08905240817371031,17.027311704027507,334.3709042306454,33.3743156095623,177.67364670673697,102.18935363822462,84.60349804339943,-96.35871511422793,-85.64474906257783,24.469731648534303,-35.732904234642135,-8.209212513375494,-18.32119513241227,-22.170598413642537,-26.337831291514128
909-i_h,hyperfunctional,h,i,0.16107937579474665,0.009692860435396643,33.63571332300887,336.3198784977836,33.17089168229205,164.10735014433183,124.54782612028032,82.92634263054471,-108.39850671283897,-82.77103708459366,23.724318612595283,-35.160421660137466,-11.46931046007623,-13.906247399829859,-27.16126081329077,-26.21704634807537
2081-u_l,hyperfunctional,l,u,0.6612214119749844,0.0494228249920869,20.351786758616935,330.0806124297837,24.331260999373868,178.8353467126211,120.9586332554469,81.56520719431458,-98.64106518897475,-101.14206879261526,22.357927008865076,-26.225532293082328,-11.150615703086022,-20.47755244960619,-19.23784959606406,-26.173632139070605
1050-a_n,hyperfunctional,n,a,0.37066041550865264,0.03701704910425173,23.96708194405904,338.1195050459268,28.241780391788097,165.96024213360516,135.99618102985298,78.28752585208096,-99.37837247278877,-89.84400766034025,24.13273584832077,-39.30287802930554,-6.117436208225264,-21.394279734783424,-17.90021722060398,-18.397692396355744
2526-i_n,hyperfunctional,n,i,1.1440047281856995,0.08907093998928042,17.306081204122098,325.75152621580673,18.483387184016653,193.81025406493876,128.32879369164797,69.52872467510477,-86.89924237368487,-99.68273219580875,22.042634861724764,-28.244814017857514,-16.77566123464004,-18.121913484669573,-9.39575111587088,-30.240024297669123
106-u_h,hyperfunctional,h,u,0.22505823710199077,0.015044213026773862,32.135733028852485,326.6856803423458,30.52883813290789,189.93042121786422,132.35484758444204,67.61269243743905,-97.55013485809081,-80.92045558121943,15.658627456673738,-32.22431043455893,-7.909887640226508,-17.56406307282981,-12.895599166510262,-29.95743290280528
2107-i_l,hyperfunctional,l,i,0.3155833119234802,0.012318802948140053,28.729459941815016,318.41260929010554,34.09184986731073,190.2367292099228,132.27373892880368,80.75740274545365,-94.9225024331316,-99.0746700640333,21.397332210765878,-27.62930447453583,-16.08988394448061,-17.772201769237476,-12.664502924994682,-18.360792107373463
1566-i_n,hyperfunctional,n,i,0.3350799797732981,0.010934742530809219,30.42928856632272,315.7301076749556,28.37920364637247,192.70979483715078,138.32119515310927,77.28733385837779,-91.17861781602191,-91.42440704860624,16.081776588877773,-39.102469742532286,-21.87422980853754,-12.97982726951042,-1.1704392853621073,-22.951195843816464
857-i_n,hyperfunctional,n,i,0.19736197837832062,0.011448364471566696,25.694563944740974,305.65468463669913,39.290055256023365,188.88497771213292,110.91217919977049,92.2050169928432,-85.79805125686212,-97.37993067696193,22.564800581676735,-39.8506505177685,-20.59511375541706,-15.255461059766542,-12.190014614955665,-23.67884455819525
1633-a_n,organic,n,a,0.3590508558060251,0.030021160985762387,21.77639504450387,311.4497243327101,-28.767327433419403,52.066847983813865,-152.50922736275473,-47.51499410272795,-130.5213955480264,-30.518636298828703,-5.999010779786746,-114.58655989690128,-15.867936502813334,-37.41674487827648,-46.21459779571585,28.85633940631315
1457-a_h,organic,h,a,0.5073339202899059,0.06464334328545601,17.09989664843717,298.8092379028307,-19.82688239515115,51.971245372241626,-160.81429441791755,-33.76169536288973,-130.6788082424835,-14.64630518276596,-5.879920848807945,-123.25021663250445,-2.6155616926077574,-35.236405090931996,-42.316046929223894,25.23099132939371
2559-a_n,organic,n,a,0.623807339441497,0.03881017257016628,18.01141094847307,308.34817416193744,-36.13909178323944,58.728461555736175,-163.64634880612766,-15.723417952117165,-114.46440824798714,-33.73713206497955,1.582674232462983,-112.77301041256068,-19.17046498581981,-18.092178496377894,-36.007120573589276,11.064559830390634
2091-u_n,organic,n,u,0.13891846898903612,0.008347728233981782,34.63261828661889,326.63615877371035,6.314392880233809,70.94564251166867,-157.86052388835228,-31.303217842171776,-101.38515040039742,-26.52435901934067,-0.48612821069542456,-96.11241654167684,-7.038733371268359,-21.443718371255127,-45.910497910469886,28.47638269787769
2000-a_h,organic,h,a,0.24884398083818074,0.02895919693103469,24.149059271652405,341.0112349960773,12.249551840038269,67.39417429357204,-163.91912792156236,-23.63862630788649,-95.34230115941466,-18.852283290821063,1.9022265246920096,-100.31010615412497,1.7994145407113553,-24.23815241931028,-43.79872500659838,24.935560777955686
2366-a_h,organic,h,a,4.0449857240908615,0.13748393070977907,10.747252684860296,330.4128900713826,-14.96966534003549,72.79157170388534,-149.01066738989556,-16.717006003070583,-112.08190514551389,-27.28024433480637,12.791490362951093,-92.17973268010371,14.163643755763054,-30.71308703819229,-59.09803496147438,17.28909194811978
1768-i_h,organic,h,i,6.257997537360857,0.18559535273571615,11.059364522373725,326.85067258240707,-41.805848926419706,70.26464466474756,-142.1505459028769,-19.216938087098903,-124.69732985385379,-48.68699912202549,9.348270293018583,-83.38763263919365,6.1970992188335305,-44.43950475665932,-62.897021503463,18.669450603314765
2607-u_h,organic,h,u,0.17158071537729513,0.01102914904541686,36.79269100366863,311.07577513255427,-32.200593854326605,52.687619864939414,-153.18111011378588,-34.471987135778804,-122.90859670861488,-25.29744241599786,-3.87544856471278,-93.33383444356474,9.813825425201351,-52.01632510377617,-78.09518319406781,28.191613146355177
1250-u_h,organic,h,u,5.320329230974655,0.10365222297492648,9.724349106344182,290.0429356869324,-41.7072891426768,55.8124900980599,-166.48007770254887,-49.206619329014515,-144.6550221045209,-43.77121441921366,1.095223007329606,-102.24956384636599,-14.624684593783538,-56.34992968275035,-75.58895636975573,11.982899465205657
2226-u_n,organic,n,u,3.8747702283293446,0.170021741624684,12.3708742023593,314.2373413455129,-28.29060652733523,48.25163292011646,-164.759058049898,-42.183327329585566,-128.30586065465232,-63.58578939422512,-3.4812468272634334,-88.1748223059806,-10.715152805779354,-51.98195722220465,-77.36354216103437,16.43566241562735
1194-i_h,organic,h,i,0.296896412136707,0.014908644444480427,26.499368522748743,315.68865207318726,-26.215096252248163,50.23126674947339,-171.30110592327944,-61.23645096802203,-122.59866703832435,-36.82488262142509,-4.049780690743962,-98.36790824164379,-9.187541793899594,-43.323444749224414,-65.19621428521887,9.91557542944668
1657-u_l,organic,l,u,1.3934219084023973,0.05101387345355061,21.530212777688178,327.782150241841,-12.100396763863609,48.18912224754832,-169.70714203493213,-48.25239955132872,-99.33464263685204,-28.554225937442915,-4.7962647259858056,-106.5460502889826,-10.794353663119706,-39.658354712524535,-59.26226297889711,22.802460707154694
451-a_l,organic,l,a,0.2101468520788424,0.020366026180380494,27.395431150272785,323.82333884544823,-27.432145072529618,35.85364782811516,-147.77554008313138,-38.559113786891075,-118.2371541298098,-41.54181193206257,-7.204983712341358,-102.83325436372388,-16.29863025413172,-41.06647971771612,-41.09932774014968,29.88440316051898
2028-u_n,organic,n,u,8.361709319832665,0.14372324206656753,5.798919594630387,328.8319945704356,-8.307733629146828,60.280981855925596,-128.71083904691537,-58.06465817992947,-131.82258516513645,-7.040375052938158,7.665987659843273,-109.64856014514174,9.391498808772823,-44.06925275153826,-42.44195903446557,26.01135640414296
1086-i_n,organic,n,i,0.7078392642391627,0.03433407585378116,19.73873895733262,314.92443333464513,-10.570188127582362,69.19255992427934,-149.41214359880018,-41.349085380045295,-126.0531404227475,-22.42788328701614,-1.295645412765456,-113.39748744496404,7.919870996986235,-28.734377456202687,-34.328028697564825,15.540458752483689
2488-a_n,organic,n,a,4.837271619729957,0.19141162441908277,7.111639943101665,330.3967612177391,5.086984724647465,64.51504525989972,-169.93733081888604,-33.32611903519167,-107.85137332624312,-15.78753086671904,4.770891196473908,-94.08082405618563,7.4997034980196124,-40.256670182687515,-39.73477374140852,16.285113510307205
1833-i_l,organic,l,i,0.2647969267749293,0.022681884473007785,28.92821468116043,334.9627953392655,1.7662704940125025,44.37134817167897,-174.12649580673175,-43.29669030708896,-110.0157180335406,-26.765158213877783,-1.9228464291581684,-83.96429779679902,-12.465621848320266,-46.051465671455496,-45.69699553569696,18.521070307188857
872-u_l,organic,l,u,0.2770967359241961,0.027528330229126412,28.91272898437968,321.64184541561445,-0.5194366127105923,38.3457619724646,-170.82158333198058,-46.736229290387286,-117.76596419375349,-31.760152202292712,6.720228529559913,-99.95894165551198,-19.030479162845577,-36.92712275581608,-55.542696943334576,24.762400646857166
1248-u_n,organic,n,u,0.745796646439236,0.0433637072169673,23.447647604877954,298.82218864154913,-26.31268458726249,32.65310525090331,-169.55361831841145,-82.04662873563473,-140.46175895178752,-31.54790222496385,-17.538873842212745,-108.54062009563482,-18.230828656431555,-44.03443551490082,-75.01051219173091,2.266125013172303
494-u_h,organic,h,u,0.10589755968594111,0.010408885306636842,33.835069384417764,317.8929955278368,-34.42526132993224,22.750132753172245,-182.71382813186372,-61.31806282189113,-133.78918609059065,-40.95566657138794,-11.993648730735286,-90.96116440875105,-34.049843613729486,-57.07204435721073,-67.7014213779015,14.921167444934959
2356-u_h,organic,h,u,0.2753214100891764,0.015345512098746105,33.25865195237648,325.9155309601878,-27.695416435301787,54.569808726537694,-175.8964348207695,-49.601897908648425,-128.37986894434047,-27.735120931251938,10.021681346520088,-95.42342288384148,-27.268206718689846,-27.730202154875577,-60.32865919105948,9.294191651463207
2097-a_l,organic,l,a,0.2954566066509191,0.01727160836804777,25.079767353817253,331.98993185760605,-25.139952569764276,38.36630373044425,-152.46537006246953,-47.183663146985324,-125.67414083012405,-37.712593219772444,6.022362953108519,-82.91413495273873,-25.74186294552061,-27.84579028181856,-48.223949554971966,4.903792362860868
2087-a_l,organic,l,a,0.7323287018585457,0.04350740119330499,18.302182389315274,328.88018381844904,-22.27600910389036,37.08978455873195,-164.8916734117503,-52.34862563881691,-112.63299053629241,-39.14898490170369,8.610713029623483,-108.94100961520073,-19.590830598520284,-8.765723186603541,-48.86745857695179,-0.7790199063991796
674-i_l,organic,l,i,0.26302160451672835,0.01715836710629249,30.517482343584568,322.7790635762282,-25.214809469747546,34.00759055770274,-156.96995291139498,-46.61183725818138,-108.87420926215336,-32.34441722780374,-5.822735483433757,-113.54522771947089,7.9236891562074065,-27.22494132571198,-59.3040854716063,14.048689015637573
2401-u_n,organic,n,u,0.25855628977193174,0.016711006959037177,29.89857325388095,329.83266693416937,-20.0665037083555,35.91751904570017,-159.66411316626042,-48.7177473069938,-111.22406612447628,-35.38789098561749,-2.090918680023419,-83.67256343795418,-7.9380073679735546,-35.291539725299806,-55.832375215193444,6.480018962151139
1187-u_n,organic,n,u,0.2112844674308442,0.012998548252785333,34.67119372565782,322.0216149024925,-14.533580024929602,46.382572763100356,-152.51995761955519,-51.501864888046306,-113.39087232497474,-34.98911202687499,-16.70216172870083,-95.03441850101913,2.260233971839922,-41.71912828575405,-41.72015437739051,9.72472191505691
2311-i_l,organic,l,i,0.9155985639760863,0.023344790092683223,23.783051656334596,312.7370141904539,-12.183552262416072,33.52451817274195,-173.38610007764754,-61.26275760875946,-116.56940061337245,-40.337856425698845,-24.217058173086237,-99.69692957648897,-3.3881587849259738,-42.27337706389173,-55.38783284988039,2.6696794964616917
2544-i_l,organic,l,i,0.14598752753263688,0.01024250469840567,33.70359173235219,319.7550589438794,-6.809463690811777,33.50790007613403,-180.73003236617112,-47.19582495065583,-115.00051779142001,-26.049530619186875,-12.60082770831203,-111.19676379247429,2.5771164351365297,-37.256168842529895,-50.60623619698914,14.156006886738266
2436-u_h,organic,h,u,0.2148877756523998,0.011490518588528212,32.22694540070642,322.79239531877306,-25.54259881063153,37.64567316756542,-168.69037531153054,-47.722638880113465,-118.88634895238015,-21.202107255065535,-4.793140053781151,-101.36385649625204,16.91713588659134,-49.11107430538881,-65.15905734433159,3.435051962216356
2596-i_n,organic,n,i,0.5424370006157386,0.031105934850754566,23.81359846563408,324.9400902635005,-17.527147650318806,57.2399730234352,-130.4641054540126,-51.49525225837914,-117.63137879837865,-23.316762279453087,5.158346822660603,-82.51815371310637,11.389162436363671,-47.31304581012251,-53.92542282808982,16.269984145475927
2096-a_h,organic,h,a,0.2830944354969365,0.01640703763646746,26.13416978507991,320.6910877252045,-35.150789675443825,56.31309369699741,-156.58052989303908,-51.06301533230129,-122.78158671148361,-39.91521594475016,14.415401991391933,-78.88363241104808,-3.472812764129797,-48.646023598861156,-66.18258307966245,15.463689223736163
2347-u_l,organic,l,u,0.3077746216734735,0.03146230587958641,27.393410912836753,322.2888753540513,-21.359961793767376,53.55151918943346,-152.5565541436245,-54.34087453669407,-118.5814348428657,-45.2535917153891,3.0344856183667677,-81.60139887126581,-13.230415870868873,-46.69889768131135,-55.794134697989904,17.770256025452777
495-u_l,organic,l,u,0.2716320850246659,0.05148378163178483,21.35765533364777,309.7920801716533,-22.60171952070035,30.95439630745509,-166.42094575371527,-69.66652574129566,-127.3864299755208,-36.66373742217566,-10.1748176162595,-89.77480321721534,-20.453916174983107,-63.06821381324565,-58.73589014535176,8.682949908737957
2219-u_n,organic,n,u,0.5000241667354373,0.04270056319779353,28.40889474632937,316.03272822283117,-12.127224070443432,29.421863891793876,-186.6068536711749,-49.83957230791175,-120.14700167952901,-48.668690121606645,-5.7726461017681245,-95.18425198262321,-15.395502880001088,-56.476237125842154,-55.515715555562835,1.4153605296408944
1247-a_n,organic,n,a,2.8224670799253113,0.15635893851301064,6.686018130723539,310.43043757397567,-17.36048960658465,39.38795233914505,-160.07770150472055,-49.27633051742069,-144.9886248239531,-28.167058025520127,0.2239597094824326,-100.37047516013389,-8.706726936166982,-59.96067651654769,-46.739032834382485,16.39600578662429
2152-i_l,organic,l,i,0.3142771840973056,0.019512136979688382,23.656477576478068,301.9952632725928,-19.64959182242217,38.17822816315915,-169.97204358541106,-41.87078180877772,-135.10022504189615,-28.67682292819076,-3.0835914866759477,-114.04965967497837,-12.126011669622908,-33.99408851076661,-53.81770400591098,4.252905830855532
2066-i_h,organic,h,i,0.7071622511489606,0.029156449744789932,23.930388513329678,297.5520280512845,-15.895612205760896,40.33388842853935,-169.37492497203422,-53.332704074747426,-141.6908896407715,-41.530722534723964,1.8442267151812768,-95.3566459541,-17.17591984364276,-50.613138255380385,-53.46694241448779,13.205214448098467
2461-i_l,organic,l,i,1.1481062623054437,0.018598261577725282,21.888969152237184,317.0742414534763,-6.072192720753659,19.990224594702262,-184.52114055448732,-37.78471063467387,-121.2501352394159,-41.67614564660394,-0.7840572789611375,-88.70305407828903,-16.618441040956178,-50.067163736085746,-49.99408289852311,16.757179539476486
2333-a_n,organic,n,a,0.599900704127215,0.04341141670643601,20.959093261947253,307.66093919850755,-19.37670910478962,54.14106048331095,-176.54872884656754,-70.1752521305637,-118.1346633821955,-40.53475053258093,-3.2505857040611765,-96.36927779517806,-10.92684841736805,-47.20992646257303,-62.98567504590487,4.92801564970075
2323-a_n,organic,n,a,1.0935805668898526,0.04908387298234161,19.47832960031077,293.74452796949794,-44.19063128455379,26.589743510683768,-180.13454637753222,-73.77747181756874,-148.12735595758494,-47.77542076135616,-17.07373936325497,-111.38463580790916,-18.86888814648078,-61.89907898886996,-58.52609304452119,-3.092125316559029
2428-a_l,organic,l,a,0.5596408656259895,0.03808511860755585,22.89150114096935,309.12061894590994,-31.99973890097077,48.85905606994359,-166.14756210518695,-97.30225897963106,-145.92440085940305,-32.37583569373258,-0.9227466154983706,-112.37491228756164,-27.615255086160168,-60.41584249809619,-68.97537388207095,15.72671035388149
2147-a_h,organic,h,a,0.33092138096028884,0.024773457082435505,27.850035180751505,294.3759160403775,-27.737811875211634,33.693802138420615,-184.2578424543972,-88.7564240276581,-153.099129755845,-51.3172021377778,-5.979778779726283,-109.07382287288218,-26.938014751796693,-72.7370075857864,-59.66823663034679,-4.986843358332303
2125-a_h,organic,h,a,0.43543140882885756,0.02483254134454632,24.863332725183845,297.3838382796383,-55.62024239467754,26.970846330154345,-170.94045209116547,-90.57662088414644,-149.53772345478293,-61.984962451051544,3.1961631201556706,-102.8987820279932,-29.20525592201893,-82.6169208637034,-80.20726747433268,23.742619749947117
1453-i_h,organic,h,i,2.0953876639910862,0.12121222737577472,13.208273904835284,327.27871587449306,-34.60358250865197,17.18576593642569,-165.24585602508284,-57.44961750005027,-131.32527406233544,-60.98030886928433,3.8697064864084503,-90.1018689609276,-24.596653426251446,-61.04780996822011,-68.33886055974986,-1.5948041766157957
1984-a_l,organic,l,a,0.25359804141380465,0.03021868780953359,22.414243719042044,314.27907810733217,-30.563570668390483,32.71433464500609,-151.58795534497102,-68.88199864576684,-154.28754169162218,-41.55797570233739,10.383870259840641,-89.49064022396945,-21.833744312097778,-65.90195802554028,-63.62472165606593,0.003809853749412895
2608-a_h,organic,h,a,0.22460572610554197,0.013677446966494356,27.092928161349796,306.17132737254485,-24.50036008308162,55.57377700144241,-129.0596250383441,-64.27268014774347,-145.8942270400045,-46.1092681072315,2.142553189346849,-94.04556934991102,10.368622495012598,-52.502915092172785,-64.95383335345521,8.905362506476063
2106-i_n,organic,n,i,0.37864302015533974,0.022676260388173573,27.917290873591288,316.32759750003413,-38.978849618801775,31.724482811050102,-145.98827994517953,-80.95149387481273,-131.97494728141024,-29.41127147923297,11.768968329559168,-103.92914108495061,-22.51043830152748,-61.00412593669374,-56.024363078354114,28.522647743967717
2537-i_h,organic,h,i,0.19719115914916963,0.017342180351321766,31.145328878091878,291.4893660135796,-30.153497822599654,44.84656110501934,-156.1697793930327,-86.64553063065738,-134.62833669673444,-32.76376786828543,1.5878144158032867,-108.319350108278,-15.53451075730365,-54.60535597727198,-69.99141743083973,9.37279397070974
2120-i_l,organic,l,i,0.42867178675892764,0.021156924656237735,26.621318075247444,310.0293576163209,-37.473073525555385,36.02941926812435,-161.73966988742418,-88.01455165055047,-137.22113067963534,-22.92802558370257,11.261829412729917,-101.60639986825292,-47.8283190193627,-49.0779967478087,-64.51741157306093,-11.443717940218605
561-i_h,organic,h,i,0.14000227660809786,0.0079826089298018,35.09436980631298,314.00061130627796,-52.42802923793403,22.091131941837773,-159.59920734973758,-75.19898282501411,-131.31479764570648,-49.45453545900076,-13.848759339517466,-100.9862517976409,-22.474445231097604,-61.14656326929591,-78.23987892034377,-2.1107618033763025
2392-a_h,organic,h,a,0.8073914448548081,0.02976101447742352,21.42256724562543,311.984855676195,-40.66743251890244,18.048014262228865,-174.94850130169354,-80.4157190363615,-132.7604693996365,-47.810101569456464,-23.846703846810556,-107.23095917035882,-37.23320475051037,-61.20440829539663,-72.17366623993195,11.923679657550352
1597-a_l,organic,l,a,0.3003039930359386,0.04436830087079976,23.877098272641014,312.1746402139326,-39.0760124289672,30.50530582265604,-177.74260849470005,-85.18693904998831,-126.16590673991722,-42.69471704678685,-1.2907554827817673,-111.40994150916822,-40.07331169679998,-54.413879442096864,-73.7270602441418,-0.9878327537899505
2387-i_l,organic,l,i,0.2166583027567866,0.011016031672696332,24.241441439140086,312.26042600326156,-36.90603412649797,22.321722915530465,-181.27890326972522,-67.42512190817395,-155.4005498646612,-39.03986455833374,15.306437693753098,-118.82783580539477,-31.547350191429402,-69.09103539622183,-61.600563062380665,9.784570803784684
445-i_l,organic,l,i,0.5402540667791105,0.01859093604043304,24.334805512264204,323.39522748656617,-50.91644071981264,33.60105771537456,-158.9634494814206,-59.65731073341884,-133.89996392786705,-42.060691703439154,15.177873801477919,-108.40743570129122,-20.294037743237013,-60.1263455555745,-58.310736459766986,20.608824236688285
368-i_l,organic,l,i,0.860867495380982,0.03663262485845234,23.453633743510547,300.5447798962443,-41.703501078328536,25.201968705377766,-174.5175711939042,-69.16663202330568,-132.8336435352187,-67.91063778794107,-4.599316430775087,-99.73885591727701,-11.040057707032016,-65.02280505783432,-77.0265357731997,16.246389326727133
2369-u_h,organic,h,u,0.15452613880577146,0.012257989421884156,34.49720663815138,302.8809258830267,-45.045125073907656,44.215599699095854,-158.41713723538385,-61.505565251282604,-153.08319255579576,-51.48468799939603,12.580841022716072,-112.65274216803266,-25.6312165045735,-46.8788178592983,-50.99007323040181,1.7607389385452663
925-u_l,organic,l,u,2.0850191742524466,0.043546014316253455,11.811590365151535,294.5065191611883,-37.65451161962904,24.196930658573308,-187.63978862316796,-70.87381690523716,-144.86440106527837,-57.74773462208533,-13.8323392127049,-131.87251562392487,-26.573992354768407,-61.30958527203899,-64.02344307653652,-5.138876745407689
1718-u_h,organic,h,u,8.433096324629524,0.22554325730500133,4.916729448393153,316.24190009234695,-42.05427644106287,14.608755914560607,-169.45480686086412,-85.6369668922323,-123.21283596524152,-77.35831793659554,-6.852618085045583,-96.94878851995733,-43.46418491359747,-57.588199799361405,-64.22428712506573,1.5830060244223159
368-i_n,organic,n,i,0.7023897509904833,0.047442493319540834,23.530683441076597,316.00146588340044,-32.62433640104196,25.91620957959192,-180.51229057589637,-69.60565327532956,-116.6586430371498,-81.49632725545116,-14.443684042877845,-89.97969214330384,-32.41074845025808,-48.58316972198207,-60.87908089796872,0.2897166365995023
925-u_n,organic,n,u,2.0132288417907027,0.042319904155299695,14.058924734130976,309.6849890385869,-26.012087015758116,20.118657733479964,-179.40214380576168,-69.31283936392775,-132.39285048020284,-59.32712602189281,6.863903877000087,-112.59233396881055,-19.338852945821237,-51.78490352770285,-62.32454146079285,4.951092639375018
445-i_n,organic,n,i,0.4925488238632419,0.01880416971565143,24.754686235983876,318.6812451096055,-46.37743486443484,30.31717635666285,-163.98653503055283,-71.69632659454336,-134.60496559000262,-57.23462962433151,18.11965545471556,-96.17512937754483,-28.37347048184398,-51.64886945502822,-66.42303858743183,22.747602594401563
2387-i_n,organic,n,i,0.167705396134685,0.007903986193991111,26.73065112871414,307.35586447328393,-38.755933448217206,21.45776083713165,-178.0998552706608,-72.1828191214906,-138.87903079557995,-64.59013513948263,11.518747244462748,-95.63240287121826,-38.953273688118976,-68.19825044337563,-61.32183132775836,17.702360946604035
1485-a_h,organic,h,a,0.44766656261721016,0.02687413494812699,23.82486639739843,313.45046116678475,-43.4526958648791,51.58561992676726,-151.6728065309011,-81.63669154701441,-150.07442505025128,-46.43635861388344,22.307915084544646,-101.07779892167301,-32.13814267733507,-51.04754618282498,-62.244367873709024,6.1106025537443465
1597-a_n,organic,n,a,0.3150395945723136,0.029520766342605476,25.56861880598532,309.7768985585332,-56.37072065730068,37.81896953377007,-163.4265818600799,-67.56435980382008,-148.7936016347283,-67.14384685732013,16.163502844652022,-115.10705558669048,-36.561379585989,-44.52241055645622,-62.641416923473116,12.573937593985708
2325-u_n,organic,n,u,1.4757653005234384,0.047770714451390514,23.93824794979594,318.0702321673233,-46.11290133650213,32.936628940572085,-169.57824010584378,-87.95077027951271,-145.24076525049975,-49.36319398281227,31.875154053195477,-111.99402809933281,-44.063222913522935,-57.06963694819531,-55.52057401663876,11.613002459025633
2120-i_n,organic,n,i,0.44353679700474496,0.028096719289805342,27.171915237083596,312.3395758356453,-46.928936558526146,27.8524236497806,-171.43721265517436,-84.3455119363488,-146.23536197793482,-61.17093207474067,14.72809159101176,-117.94725628641402,-40.57709251552325,-47.302672690011775,-62.27484527154693,-5.331918954208453
742-u_h,organic,h,u,0.3873057366826841,0.024647835606535676,30.22589918382118,298.7865581157351,-29.66968864007328,16.785029366368565,-154.61903534214917,-75.43510275887421,-129.41945148336302,-63.83123885597567,5.658054403195747,-120.9217847070959,-31.25955405600566,-31.57452651626218,-60.51399985775363,-5.939369818029171
2106-i_l,organic,l,i,0.4511356056014784,0.020233913360352792,26.44067091998351,306.1530840276427,-22.5505527950694,30.09211116914827,-164.05800590794453,-72.68175641622187,-129.5636203425708,-55.98170160127688,24.85804138208869,-100.23970840029259,-23.96546338151687,-52.548731962926226,-70.9432229137165,16.82755355917933
1984-a_n,organic,n,a,0.28741202427714074,0.060142410844781814,19.28557647160492,295.8935135235327,-38.09153146255204,46.58655135295436,-174.04573700374212,-65.68784763003028,-148.506537111192,-40.02221041695964,2.730096303441167,-120.38694657124131,-18.727849823926302,-44.131847602006175,-56.11509202370546,5.108298881702414
446-u_h,organic,h,u,0.4403196319889039,0.02502039463132972,27.474548671499498,309.5945523278957,-8.858027391592303,38.42805414796824,-178.70406994073727,-59.43183547232905,-124.61051978670126,-56.773444978428444,5.540533127069695,-98.14388183793966,-19.79624816898338,-51.67546742808905,-74.30781409135857,12.23191366925457
2384-u_h,organic,h,u,0.5540288462527058,0.03746278353578694,24.751720735616164,296.5339849114907,-30.348033840263284,61.76281963548928,-141.80363990037935,-74.5357987997676,-135.30108871200412,-66.73024730368057,31.528800975013468,-87.7931216639615,-29.631527804058766,-47.978465088589246,-69.86705254244542,18.31611969766958
2333-a_l,organic,l,a,0.6133573538572153,0.03577243694260459,24.04202360409923,306.2136397989954,-31.08599839511075,73.65912906792309,-135.6129386286106,-82.01163219756346,-124.3837880563284,-54.42964339418795,19.491557421341668,-90.73907049714698,-12.946240150961255,-37.86719329987092,-56.16662024928587,3.503857173796927
2428-a_n,organic,n,a,0.5724402079098265,0.03639922513752365,23.891281778752177,320.1227213433582,-50.071579668114836,56.13644021936922,-141.42595709641085,-89.19812207141506,-133.40740440850965,-44.85151128626324,7.3754795675583615,-94.14101385732178,-7.632926339871908,-52.81195820195476,-71.93345296308878,3.8512549049949403
2323-a_l,organic,l,a,0.9282104167702439,0.031641898388861604,21.662883971135873,307.1030726055989,-30.51876464629681,44.03400464278024,-152.4084414568264,-90.62285334547573,-121.9687001631116,-40.08442236922538,10.785327288733036,-91.76544331061137,-16.779173350107463,-43.742089946790216,-62.33479808986204,13.17845562245861
2461-i_n,organic,n,i,0.293705652815616,0.017829291665803458,27.006014126104272,295.3813061969059,-20.105144042198937,39.86023589489176,-151.32297539444122,-72.57367282652416,-115.69383823321127,-66.68557103283311,-0.8684457416078857,-76.21063556555148,-24.460952533320242,-45.18039782064662,-76.01470628370652,13.422282717211917
2019-a_h,organic,h,a,1.0571721997830958,0.1613073786796419,15.513075621594732,314.56230286080626,-35.653082461544145,26.749003322066024,-174.6830769173516,-71.51754906948433,-130.6474639335714,-70.96716413470962,10.396103536351532,-95.9594289294067,-19.12798685174646,-55.13712558955409,-84.87070444584745,19.204595981431247
2217-a_h,organic,h,a,0.9838575396539364,0.047941662162256676,25.136125494326564,331.8349438569822,-19.069955080137426,28.335589311341646,-163.1501312924997,-49.363521399443954,-130.12122038637952,-38.09702424026992,27.40111156859212,-104.65942605456684,-14.486414807191323,-39.985003182669175,-60.99115433947124,15.091141461770707
